product_id,product_name,product_category,product_weight_kg,fragility_level,is_liquid,premium_level,material_id,material_name,material_type,strength,weight_capacity_kg,biodegradability_score,co2_emission_score,recyclability_percent,base_cost_per_unit,shipping_category,region_market,strength_norm,weight_capacity_kg_norm,biodegradability_score_norm,co2_emission_score_norm,recyclability_percent_norm,base_cost_per_unit_norm,co2_impact_index,cost_efficiency_index,material_suitability_score
5646,eyeliner_product_5646,eyeliner,0.276,medium,0,2,21,Recycled HDPE Tube,Plastic,9,0.712,35.36,62.09,70.79,4.36,standard,Asia,1,0.399882214,0.372210526,0.561682243,0.530781169,0.136,0.26695,6.123595497,0.470863158
5647,lip_balm_product_5647,lip_balm,0.089,low,0,2,86,Wooden Cosmetic Case,Wood/Bamboo,6,0.283,75.81,51.44,73.46,9.72,fragile,Asia,0.25,0.147232038,0.798,0.419492657,0.57682359,0.672,0.1471,34.34628963,0.1378
5648,eyeliner_product_5648,eyeliner,0.269,high,0,1,117,PLA Bioplastic Bottle,Bioplastic,7,0.485,64.17,51.03,44.21,8.81,express,Europe,0.5,0.266195524,0.675473684,0.414018692,0.07242628,0.581,0.28925,18.16494842,0.228342105
5649,mascara_product_5649,mascara,0.392,medium,0,3,120,Molded Pulp Tray,Molded Pulp,6,0.931,87.6,42.86,75.32,3.48,standard,Other,0.25,0.528857479,0.922105263,0.30493992,0.608898086,0.048,0.052,3.737916215,0.362231579
5650,eyeliner_product_5650,eyeliner,0.3,high,0,1,45,Recycled Glass Perfume Bottle,Glass,6,0.918,2.35,76.78,93.01,6.27,express,North America,0.25,0.521201413,0.024736842,0.757810414,0.913950681,0.327,0.30275,6.830065352,0.009321053
5651,lipstick_product_5651,lipstick,0.116,high,0,1,107,Biodegradable PBAT Pouch,Bioplastic,8,0.198,81.98,34.98,64.84,6.96,fragile,Asia,0.75,0.097173145,0.862947368,0.199732977,0.428177272,0.396,0.0256,35.15151497,0.44008421
5652,lotion_product_5652,lotion,0.352,high,1,1,99,Recycled Aluminum Deodorant Stick,Aluminum,8,0.925,3.8,78.62,93.06,12.89,express,Europe,0.75,0.52532391,0.04,0.782376502,0.914812899,0.989,0.3209,13.93513512,0.0153
5653,toner_product_5653,toner,0.352,low,1,2,14,Paper Tube Lip Balm Container,Paper/Paperboard,8,1.212,94.02,26.56,92.98,3.91,express,Europe,0.75,0.694346289,0.989684211,0.087316422,0.913433351,0.091,-0.1993,3.226072605,0.569605263
5654,lip_balm_product_5654,lip_balm,0.118,low,0,3,23,Tinted Glass Cream Jar,Aluminum,7,0.268,1.31,83.28,83.88,10.94,standard,Europe,0.5,0.138398115,0.013789474,0.84459279,0.756509743,0.794,0.4134,40.82089537,-0.034063158
5655,toner_product_5655,toner,0.418,medium,1,3,89,Recycled HDPE Tube,Plastic,9,0.779,37.1,57.97,59.17,4.52,express,Asia,1,0.4393404,0.390526316,0.506675567,0.330401793,0.152,0.28385,5.802310647,0.471557895
5656,lotion_product_5656,lotion,0.278,low,1,1,79,PETG Lotion Bottle,Plastic,7,0.826,23.56,44.35,77.07,5.88,express,Asia,0.5,0.467020023,0.248,0.324833111,0.639075703,0.288,0.05815,7.118644059,0.188
5657,eyeliner_product_5657,eyeliner,0.227,high,0,1,47,PETG Lotion Bottle,Plastic,8,0.578,36.39,50.76,69.05,4.85,fragile,Asia,0.75,0.320965842,0.383052632,0.410413885,0.500775996,0.185,0.16235,8.391003446,0.359415789
5658,cream_product_5658,cream,0.069,low,0,2,57,Squeezable Silicone Tube,Plastic,8,0.179,33.4,44.21,49.21,6.17,express,Asia,0.75,0.08598351,0.351578947,0.322963952,0.158648043,0.317,0.19605,34.46927355,0.310373684
5659,lotion_product_5659,lotion,0.357,medium,1,2,21,Recycled HDPE Tube,Plastic,8,0.65,37.26,46.48,78.19,7.19,standard,North America,0.75,0.363368669,0.392210526,0.353271028,0.658389377,0.419,0.07385,11.06153844,0.291963158
5660,cream_product_5660,cream,0.079,low,0,1,42,Recycled Cardboard Sleeve,Paper/Paperboard,8,0.182,77.71,30.3,82.05,4.64,standard,Asia,0.75,0.087750294,0.818,0.137249666,0.724952578,0.164,-0.10725,25.49450535,0.4962
5661,lotion_product_5661,lotion,0.418,high,1,2,89,Recycled HDPE Tube,Plastic,9,1.458,35.43,46.85,72.87,6.2,standard,Asia,1,0.839222614,0.372947368,0.358210948,0.566649422,0.32,0.10415,4.252400546,0.41588421
5662,cream_product_5662,cream,0.234,medium,0,2,26,Molded Pulp Tray,Molded Pulp,5,0.379,92.37,42.65,76.02,6.81,express,North America,0,0.20376914,0.972315789,0.302136182,0.620969133,0.381,0.0464,17.96833768,0.177394737
5663,mascara_product_5663,mascara,0.343,low,0,3,65,Recycled HDPE Tube,Plastic,9,0.799,17.94,65.06,70.88,6.36,standard,Asia,1,0.451118963,0.188842105,0.601335113,0.532333161,0.336,0.2962,7.959949927,0.355852631
5664,lipstick_product_5664,lipstick,0.495,medium,0,1,73,Recycled PP Compact Case,Plastic,8,1.262,35.12,61.98,42.95,5.84,express,Asia,0.75,0.723792697,0.369684211,0.560213618,0.050698396,0.284,0.40505,4.627575274,0.325705263
5665,serum_product_5665,serum,0.467,low,1,2,102,Aluminium Spray Bottle,Aluminum,7,0.857,1.99,86.42,86.19,11.46,fragile,North America,0.5,0.485276796,0.020947368,0.886515354,0.796344197,0.846,0.43325,13.37222869,-0.047515789
5666,cream_product_5666,cream,0.167,low,0,2,76,Travel-Size Mini Tube,Other,7,0.522,38.35,47.65,57.83,7.77,standard,Asia,0.5,0.287985866,0.403684211,0.368891856,0.307294361,0.477,0.18735,14.88505744,0.178005263
5667,toner_product_5667,toner,0.123,medium,1,1,96,Compostable Pouch with Valve,Bioplastic,6,0.33,74.54,41.31,47.35,7.39,standard,Other,0.25,0.174911661,0.784631579,0.284245661,0.126573547,0.439,0.17635,22.39393933,0.203689474
5668,cream_product_5668,cream,0.176,low,0,2,41,Refillable Acrylic Jar,Plastic,8,0.493,38.19,61.02,59.69,5.68,standard,Asia,0.75,0.270906949,0.402,0.547396529,0.339368857,0.268,0.31175,11.52129815,0.3402
5669,compact_product_5669,compact,0.162,low,0,2,39,Recycled PP Compact Case,Plastic,9,0.499,25.45,42.67,74.64,5.21,standard,Asia,1,0.274440518,0.267894737,0.302403204,0.597171926,0.221,0.0535,10.44088174,0.414068421
5670,eyeliner_product_5670,eyeliner,0.389,medium,0,2,27,Refillable Stick Container,Plastic,8,1.045,8.54,44.4,76.01,6.74,standard,North America,0.75,0.595995288,0.089894737,0.325500668,0.620796689,0.374,0.06395,6.449760759,0.214768421
5671,lotion_product_5671,lotion,0.025,low,1,2,84,Double-Walled Acrylic Jar,Plastic,9,0.074,31.83,64.39,66.29,5.67,standard,North America,1,0.024146054,0.335052632,0.592389853,0.453181583,0.267,0.31245,76.62162059,0.420415789
5672,eyeliner_product_5672,eyeliner,0.227,low,0,1,78,Magnetic Closure Paperboard Box,Paper/Paperboard,8,0.719,86.38,27.2,79.8,6.41,standard,North America,0.75,0.404004711,0.909263158,0.095861148,0.686152785,0.341,-0.127,8.915159932,0.470478947
5673,lip_balm_product_5673,lip_balm,0.279,low,0,3,84,Window Cutout Paperboard Box,Paper/Paperboard,8,0.885,91.19,27.41,92.11,5.37,fragile,Asia,0.75,0.501766784,0.959894737,0.098664887,0.898430764,0.237,-0.18645,6.067796603,0.516868421
5674,mascara_product_5674,mascara,0.032,medium,0,2,29,Double-Walled Acrylic Jar,Plastic,7,0.065,9.5,64.74,43.72,6,fragile,Europe,0.5,0.018845701,0.1,0.59706275,0.063976548,0.3,0.4288,92.30769089,0.14
5675,lip_balm_product_5675,lip_balm,0.027,medium,0,3,12,Frosted Glass Serum Bottle,Glass,8,0.091,6.74,64.42,86.16,7.72,express,Asia,0.75,0.034157833,0.070947368,0.592790387,0.795826867,0.472,0.2134,84.8351639,0.17968421
5676,foundation_product_5676,foundation,0.454,high,1,1,64,PCR Plastic Lotion Bottle,Plastic,7,0.84,6.58,55.32,64.2,7.77,standard,Europe,0.5,0.475265017,0.069263158,0.47129506,0.417140886,0.477,0.2322,9.249999989,0.077678947
5677,eyeliner_product_5677,eyeliner,0.2,high,0,1,2,Travel-Size Mini Tube,Other,5,0.318,54.89,49.87,73.68,7.68,fragile,Other,0,0.167844523,0.577789474,0.398531375,0.580617348,0.468,0.1303,24.15094332,0.032936842
5678,compact_product_5678,compact,0.471,low,0,2,41,Aluminium Cosmetic Tin,Aluminum,9,0.873,3.64,83.01,85.87,8.7,fragile,Europe,1,0.494699646,0.038315789,0.840987984,0.790826004,0.57,0.40075,9.965635727,0.240494737
5679,compact_product_5679,compact,0.105,low,0,2,88,Refillable Acrylic Jar,Plastic,8,0.162,35.65,66.7,67.94,6.38,standard,Asia,0.75,0.075971731,0.375263158,0.623230975,0.481634765,0.338,0.3273,39.38271581,0.311178947
5680,mascara_product_5680,mascara,0.271,high,0,3,146,Refillable Metal Compact Case,Aluminum,8,0.582,4.53,72.43,95.77,12.34,standard,Asia,0.75,0.323321555,0.047684211,0.699732977,0.961545094,0.934,0.24545,21.2027491,0.034105263
5681,cream_product_5681,cream,0.329,medium,0,3,63,Double-Walled Acrylic Jar,Plastic,7,0.861,19.48,49.24,46.17,6.54,fragile,Asia,0.5,0.487632509,0.205052632,0.39012016,0.106225211,0.354,0.26155,7.595818807,0.155315789
5682,serum_product_5682,serum,0.295,high,1,2,35,Frosted Glass Serum Bottle,Glass,7,0.63,5.25,89.99,91.56,8.02,fragile,Asia,0.5,0.351590106,0.055263158,0.934178905,0.88894637,0.502,0.4421,12.73015871,0.065978947
5683,cream_product_5683,cream,0.437,low,0,2,32,Recycled Glass Perfume Bottle,Glass,7,1.478,8.3,61.15,87.27,6.85,express,Europe,0.5,0.851001177,0.087368421,0.549132176,0.814968098,0.385,0.17515,4.634641404,0.110710526
5684,compact_product_5684,compact,0.153,low,0,1,53,Recycled PET Bottle,Plastic,8,0.448,39.97,51.46,43.82,7.06,standard,North America,0.75,0.244405182,0.420736842,0.41975968,0.065700983,0.406,0.2955,15.75892854,0.304421053
5685,serum_product_5685,serum,0.245,low,1,2,14,Recycled Aluminum Deodorant Stick,Aluminum,7,0.392,2.71,73.96,76.78,8.06,standard,North America,0.5,0.211425206,0.028526316,0.720160214,0.63407484,0.506,0.3557,20.56122444,0.056757895
5686,serum_product_5686,serum,0.033,low,1,1,102,Compostable Pouch with Valve,Bioplastic,7,0.088,80.15,40.2,49.03,6.73,express,North America,0.5,0.032391048,0.843684211,0.269425901,0.155544059,0.373,0.15685,76.47727186,0.341205263
5687,lipstick_product_5687,lipstick,0.365,medium,0,1,132,Biodegradable PBAT Pouch,Bioplastic,8,0.792,84.08,36.84,67.17,7.16,express,Other,0.75,0.446996466,0.885052632,0.224566088,0.468356613,0.416,0.03255,9.040404029,0.440715789
5688,toner_product_5688,toner,0.135,high,1,1,79,Aluminium Cosmetic Tin,Aluminum,7,0.399,1.7,71.93,96.44,8.14,fragile,Europe,0.5,0.215547703,0.017894737,0.69305741,0.97309881,0.514,0.2371,20.40100246,0.051168421
5689,cream_product_5689,cream,0.252,low,0,2,77,PLA Bioplastic Bottle,Bioplastic,7,0.799,61.56,39.94,50.57,8.16,fragile,Europe,0.5,0.451118963,0.648,0.265954606,0.182100362,0.516,0.14655,10.21276594,0.2396
5690,cream_product_5690,cream,0.101,medium,0,1,85,PCR Plastic Lotion Bottle,Plastic,8,0.24,19.26,65.66,65.24,6.72,standard,Asia,0.75,0.121908127,0.202736842,0.609345794,0.435075013,0.372,0.3304,27.99999988,0.249221053
5691,toner_product_5691,toner,0.268,medium,1,2,133,Tinted Glass Cream Jar,Aluminum,7,0.868,0.96,93.6,94.53,8.17,standard,Other,0.5,0.491755006,0.010105263,0.982376502,0.940162097,0.517,0.46335,9.412442385,0.047931579
5692,lotion_product_5692,lotion,0.458,high,1,1,62,Recycled PET Bottle,Plastic,8,1.282,15.41,58.41,41.88,4.67,standard,North America,0.75,0.73557126,0.162210526,0.512550067,0.032246939,0.167,0.3747,3.642745707,0.298563158
5693,lotion_product_5693,lotion,0.401,medium,1,1,94,Airless Pump Bottle,Other,8,0.894,44.75,48,46.47,7.97,express,Europe,0.75,0.507067138,0.471052632,0.373564753,0.111398517,0.497,0.24765,8.914988804,0.292215789
5694,mascara_product_5694,mascara,0.188,medium,0,1,126,Airless Pump Bottle,Other,8,0.465,67.95,42.51,64.12,5.97,standard,Asia,0.75,0.254416961,0.715263158,0.300267023,0.415761338,0.297,0.1045,12.83870965,0.425478947
5695,cream_product_5695,cream,0.106,low,0,2,7,Refillable Metal Compact Case,Aluminum,8,0.298,1.56,86.64,90.82,9.23,express,Other,0.75,0.15606596,0.016421053,0.889452603,0.876185549,0.623,0.4123,30.97315426,0.118026316
5696,lotion_product_5696,lotion,0.189,low,1,2,15,Refillable Stick Container,Plastic,9,0.544,13.97,69.78,53.17,4.49,standard,Asia,1,0.300942285,0.147052632,0.66435247,0.226935679,0.149,0.43195,8.253676455,0.399415789
5697,lip_balm_product_5697,lip_balm,0.469,medium,0,1,78,Aluminium Spray Bottle,Aluminum,9,1.501,1.72,77.17,84.15,9.88,standard,Asia,1,0.864546525,0.018105263,0.763017356,0.761165718,0.688,0.35095,6.582278477,0.199031579
5698,cream_product_5698,cream,0.053,medium,0,1,140,Squeezable Silicone Tube,Plastic,8,0.153,12.99,56.56,59.29,5.73,standard,Europe,0.75,0.070671378,0.136736842,0.487850467,0.332471116,0.273,0.26915,37.45098015,0.259121053
5699,lotion_product_5699,lotion,0.112,medium,1,1,125,Stackable Sample Pot,Plastic,7,0.297,9.26,40.55,68.15,7.55,fragile,Asia,0.5,0.155477032,0.097473684,0.274098798,0.485256079,0.455,0.06475,25.42087534,0.092742105
5700,serum_product_5700,serum,0.233,high,1,3,74,Refillable Metal Compact Case,Aluminum,7,0.742,2.05,72.55,78.02,11.21,standard,North America,0.5,0.417550059,0.021578947,0.701335113,0.655457838,0.821,0.3354,15.10781669,-0.039826316
5701,cream_product_5701,cream,0.094,medium,0,1,54,Recycled Glass Perfume Bottle,Glass,8,0.169,2.59,83.18,85.73,10.74,express,North America,0.75,0.080094228,0.027263158,0.843257677,0.788411795,0.774,0.40315,63.55029548,0.075978947
5702,lipstick_product_5702,lipstick,0.239,high,0,1,128,Glass Cosmetic Jar,Glass,8,0.832,8.94,83.02,79.19,9.47,express,Asia,0.75,0.470553592,0.094105263,0.841121495,0.67563373,0.647,0.43425,11.38221152,0.134131579
5703,cream_product_5703,cream,0.205,low,0,1,72,Glass Cosmetic Jar,Glass,7,0.5,3.93,76.99,76.15,7.86,fragile,Asia,0.5,0.275029446,0.041368421,0.760614152,0.623210898,0.486,0.38915,15.71999997,0.066610526
5704,lotion_product_5704,lotion,0.027,medium,1,2,141,Bamboo Dropper Bottle,Wood/Bamboo,6,0.082,67.85,44.18,51.08,6.99,standard,Other,0.25,0.028857479,0.714210526,0.322563418,0.190894982,0.399,0.1864,85.2439014,0.194563158
5705,compact_product_5705,compact,0.245,medium,0,2,148,PETG Lotion Bottle,Plastic,7,0.385,14.16,60.41,76.59,5.5,standard,Other,0.5,0.207302709,0.149052632,0.539252336,0.630798414,0.25,0.22115,14.28571425,0.169715789
5706,toner_product_5706,toner,0.359,medium,1,2,98,Paper Tube Lip Balm Container,Paper/Paperboard,5,0.711,78.46,40.88,92.73,4.21,express,Asia,0,0.399293286,0.825894737,0.278504673,0.909122262,0.121,-0.05485,5.921237685,0.211468421
5707,toner_product_5707,toner,0.294,low,1,1,108,Bamboo Fiber Compact Case,Wood/Bamboo,6,0.859,76.89,34.29,52.64,8.32,fragile,North America,0.25,0.486454652,0.809368421,0.190520694,0.217796172,0.532,0.0797,9.685681013,0.183210526
5708,toner_product_5708,toner,0.056,high,1,3,8,Aluminium Spray Bottle,Aluminum,9,0.16,4.21,75.94,77.22,10.81,standard,North America,1,0.074793875,0.044315789,0.746595461,0.641662356,0.781,0.3733,67.56249958,0.178994737
5709,lipstick_product_5709,lipstick,0.128,medium,0,1,74,Refillable Acrylic Jar,Plastic,8,0.397,22.06,44.34,71.66,4.05,fragile,North America,0.75,0.214369847,0.232210526,0.324699599,0.545783756,0.105,0.0851,10.20151131,0.338163158
5710,eyeliner_product_5710,eyeliner,0.162,medium,0,1,36,Recycled Cardboard Sleeve,Paper/Paperboard,7,0.326,77.87,20.56,91.79,3.41,standard,Asia,0.5,0.172555948,0.819684211,0.007209613,0.892912571,0.041,-0.25335,10.46012267,0.433605263
5711,mascara_product_5711,mascara,0.055,low,0,3,30,Magnetic Closure Paperboard Box,Paper/Paperboard,6,0.116,79,38.08,66.28,3.78,standard,Asia,0.25,0.048881036,0.831578947,0.241121495,0.453009139,0.078,0.0494,32.58620662,0.326073684
5712,lip_balm_product_5712,lip_balm,0.065,medium,0,1,85,Tinted Glass Cream Jar,Aluminum,9,0.146,2.72,90.42,82.28,9.89,standard,Asia,1,0.066548881,0.028631579,0.939919893,0.728918779,0.689,0.4928,67.73972556,0.201889474
5713,cream_product_5713,cream,0.217,high,0,3,137,Metalized Paperboard Box,Aluminum,9,0.703,0.5,85.7,91.48,8.11,express,Europe,1,0.394581861,0.005263158,0.876902537,0.887566822,0.511,0.3996,11.5362731,0.248278947
5714,serum_product_5714,serum,0.368,low,1,3,71,Refillable Glass Foundation Bottle,Glass,8,0.841,6.36,69.47,83.8,6.73,fragile,Asia,0.75,0.475853946,0.066947368,0.660213618,0.755130195,0.373,0.2757,8.002378112,0.20818421
5715,lipstick_product_5715,lipstick,0.024,medium,0,2,133,Stackable Sample Pot,Plastic,8,0.052,37.02,62.26,45.24,4.32,express,North America,0.75,0.011189635,0.389684211,0.563951936,0.090187963,0.132,0.3964,83.07692148,0.377305263
5716,toner_product_5716,toner,0.186,high,1,2,10,Travel-Size Mini Tube,Other,5,0.526,64.99,66.21,46.47,5.25,express,Asia,0,0.290341578,0.684105263,0.616688919,0.111398517,0.225,0.42975,9.980988574,0.137731579
5717,lotion_product_5717,lotion,0.137,low,1,1,45,Double-Walled Acrylic Jar,Plastic,8,0.279,9.77,69.64,77.51,4.9,express,Asia,0.75,0.144876325,0.102842105,0.662483311,0.646663218,0.19,0.30885,17.56272395,0.273852632
5718,lip_balm_product_5718,lip_balm,0.185,medium,0,2,143,Sugarcane Bioplastic Tube,Bioplastic,7,0.63,77.01,55.37,60.96,7.11,standard,North America,0.5,0.351590106,0.810631579,0.471962617,0.361269184,0.411,0.2489,11.28571427,0.319889474
5719,lotion_product_5719,lotion,0.313,low,1,3,16,Magnetic Closure Paperboard Box,Paper/Paperboard,8,0.481,74.09,29.42,84.92,5.33,fragile,North America,0.75,0.263839811,0.779894737,0.125500668,0.77444387,0.233,-0.1304,11.08108106,0.464068421
5720,lip_balm_product_5720,lip_balm,0.161,medium,0,1,22,Aluminium Cosmetic Tin,Aluminum,8,0.538,0.53,75.64,81.84,9.89,standard,North America,0.75,0.297408716,0.005578947,0.74259012,0.721331264,0.689,0.3472,18.38289959,0.094973684
5721,mascara_product_5721,mascara,0.309,low,0,1,13,Molded Pulp Tray,Molded Pulp,5,0.694,78.75,36.01,74.61,4.29,standard,Asia,0,0.389281507,0.828947368,0.213484646,0.596654596,0.129,-0.01295,6.181556187,0.209984211
5722,serum_product_5722,serum,0.274,low,1,1,76,Bamboo Fiber Compact Case,Wood/Bamboo,7,0.775,66.96,25.59,70.49,7,standard,Europe,0.5,0.436984688,0.704842105,0.074365821,0.525607863,0.4,-0.09655,9.032258053,0.291452632
5723,lotion_product_5723,lotion,0.485,low,1,3,104,Double-Walled Acrylic Jar,Plastic,8,0.842,32.32,48.59,51.57,6.03,standard,North America,0.75,0.476442874,0.340210526,0.381441923,0.199344715,0.303,0.22805,7.161520182,0.311163158
5724,cream_product_5724,cream,0.233,low,0,1,125,Recycled Cardboard Sleeve,Paper/Paperboard,7,0.638,74.37,23.44,66.78,5.51,fragile,Asia,0.5,0.356301531,0.782842105,0.045660881,0.461631316,0.251,-0.0995,8.636363623,0.359552632
5725,mascara_product_5725,mascara,0.134,low,0,3,102,FSC Paperboard Carton,Paper/Paperboard,6,0.388,83.16,22.36,91.14,5.53,express,North America,0.25,0.209069493,0.875368421,0.031241656,0.881703742,0.253,-0.2321,14.25257728,0.286710526
5726,compact_product_5726,compact,0.108,medium,0,1,76,Refillable Acrylic Jar,Plastic,7,0.363,31.88,64.44,51.06,4.63,express,Europe,0.5,0.19434629,0.335578947,0.59305741,0.190550095,0.163,0.3891,12.7548209,0.251773684
5727,mascara_product_5727,mascara,0.26,medium,0,3,63,Frosted Glass Serum Bottle,Glass,7,0.85,7.04,70.69,89.64,7.85,fragile,Asia,0.5,0.481154299,0.074105263,0.676502003,0.855837213,0.485,0.2587,9.235294107,0.076731579
5728,mascara_product_5728,mascara,0.426,low,0,2,130,Recycled Glass Perfume Bottle,Glass,6,1.05,9.17,80.97,90.18,7.78,fragile,Asia,0.25,0.598939929,0.096526316,0.813751669,0.865149164,0.478,0.3588,7.409523802,-0.014442105
5729,cream_product_5729,cream,0.295,low,0,1,50,PLA Bioplastic Bottle,Bioplastic,6,1.021,65.55,45.99,55.05,6.66,standard,Asia,0.25,0.581861013,0.69,0.346728972,0.259355061,0.366,0.18465,6.523016644,0.1972
5730,foundation_product_5730,foundation,0.05,medium,1,3,38,Recycled Cardboard Sleeve,Paper/Paperboard,6,0.108,78.28,32.28,84.28,4.69,standard,Asia,0.25,0.044169611,0.824,0.163684913,0.763407484,0.169,-0.0986,43.42592552,0.2965
5731,serum_product_5731,serum,0.492,low,1,1,137,Glass Dropper Bottle,Glass,8,1.64,3.7,69.91,85.99,7.4,fragile,North America,0.75,0.946407538,0.038947368,0.666088117,0.792895327,0.44,0.26915,4.512195119,0.17968421
5732,mascara_product_5732,mascara,0.266,medium,0,2,67,Airless Pump Bottle,Other,5,0.769,52.69,46.78,64.73,6.57,express,Europe,0,0.433451119,0.554631579,0.357276368,0.426280393,0.357,0.14415,8.543563058,0.059289474
5733,compact_product_5733,compact,0.461,high,0,3,108,Squeezable Silicone Tube,Plastic,8,1.283,33.82,50.15,62.6,6.69,standard,Asia,0.75,0.736160188,0.356,0.402269693,0.389549922,0.369,0.1885,5.214341383,0.2961
5734,lip_balm_product_5734,lip_balm,0.253,low,0,1,11,Paper Tube Lip Balm Container,Paper/Paperboard,6,0.444,82.77,31.42,62.27,3.53,express,Asia,0.25,0.24204947,0.871263158,0.152202937,0.383859286,0.053,0.00285,7.950450433,0.345478947
5735,lipstick_product_5735,lipstick,0.257,medium,0,2,51,Refillable Stick Container,Plastic,9,0.834,33.83,58.62,40.15,7.14,standard,Other,1,0.471731448,0.356105263,0.515353805,0.002414209,0.414,0.38545,8.561151069,0.382631579
5736,compact_product_5736,compact,0.046,low,0,2,106,Wooden Cosmetic Case,Wood/Bamboo,8,0.104,91.82,38.12,54.49,10.62,express,North America,0.75,0.041813899,0.966526316,0.241655541,0.249698224,0.762,0.10875,102.1153836,0.361357895
5737,mascara_product_5737,mascara,0.119,low,0,2,101,Travel-Size Mini Tube,Other,7,0.221,32.89,48.91,71.07,7.88,express,Europe,0.5,0.110718492,0.346210526,0.385714286,0.535609588,0.488,0.13375,35.65610844,0.157463158
5738,lotion_product_5738,lotion,0.432,medium,1,2,45,PETG Lotion Bottle,Plastic,7,0.902,14.46,66.5,59.92,5.67,express,Other,0.5,0.511778563,0.152210526,0.620560748,0.343335058,0.267,0.3654,6.286031035,0.165563158
5739,toner_product_5739,toner,0.183,low,1,1,55,PLA Bioplastic Bottle,Bioplastic,6,0.307,76.79,39.84,44.42,5.73,express,Europe,0.25,0.161366313,0.808315789,0.264619493,0.076047594,0.273,0.1763,18.66449505,0.260594737
5740,mascara_product_5740,mascara,0.119,high,0,2,113,Glass Cosmetic Jar,Glass,6,0.356,9.23,74.34,91.87,6.96,standard,Asia,0.25,0.190223793,0.097157895,0.725233645,0.894292119,0.396,0.28405,19.55056174,0.010347368
